Genre,Lyrics
Angry,[Mike Shinoda:] Ive seen the blood Ive seen the broken The lost and the sights unseen I want a flood I want an ocean To wash my confusion clean  I cant resolve this empty story I cant repair the damage done  [Chester Bennington:] We are the fortunate ones Whove never faced oppressions gun We are the fortunate ones Imitations of rebellion  [Mike Shinoda:] We acted out We wear the colors Confined by the things we own Were not without Were like each other Pretending were here alone  And far away they burn their buildings Right in the face of the damage done  [Chester Bennington and Mike Shinoda:] We are the fortunate ones Whove never faced oppressions gun We are the fortunate ones Imitations of rebellion Rebellion rebellion rebellion  [Chester Bennington:] Rebellion rebellion We lost before the start Rebellion rebellion One by one we fall apart We fall apart We fall apart We fall apart  [Chester Bennington and Mike Shinoda:] We are the fortunate ones Whove never faced oppressions gun We are the fortunate ones Imitations of Imitations of...  We are the fortunate ones Whove never faced oppressions gun We are the fortunate ones Imitations of rebellion Rebellion rebellion rebellion
Angry,Easy come easy go Thats just how you live oh Take take take it all But you never give Shouldve known you was trouble From the first kiss Had your eyes wide open Why were they open?  [Pre-Chorus:] Gave you all I had And you tossed it in the trash You tossed it in the trash you did To give me all your love is all I ever asked Cause what you dont understand is...  [Chorus:] Id catch a grenade for you (yeah yeah yeah) Throw my hand on a blade for you (yeah yeah yeah) Id jump in front of a train for you (yeah yeah yeah) You know Id do anything for you (yeah yeah yeah) Oh I would go through all this pain Take a bullet straight through my brain Yes I would die for you baby But you wont do the same  No no no no  Black black black and blue Beat me til Im numb Tell the devil I said Hey when you get back to where youre from Mad woman bad woman Thats just what you are Yeah youll smile in my face then rip the brakes out my car  [Pre-Chorus:] Gave you all I had And you tossed it in the trash You tossed it in the trash yes you did To give me all your love is all I ever asked Cause what you dont understand is...  [Chorus:] Id catch a grenade for you (yeah yeah yeah) Throw my hand on a blade for you (yeah yeah yeah) Id jump in front of a train for you (yeah yeah yeah) You know Id do anything for you (yeah yeah yeah) Oh I would go through all this pain Take a bullet straight through my brain Yes I would die for you baby But you wont do the same  [Bridge:] If my body was on fire Oh youd watch me burn down in flames You said you loved me youre a liar Cause you never ever ever did baby  [Chorus:] But darling Id still catch a grenade for you (yeah yeah yeah) Throw my hand on a blade for you (yeah yeah yeah) Id jump in front of a train for you (yeah yeah yeah) You know Id do anything for you (yeah yeah yeah) Oh I would go through all this pain Take a bullet straight through my brain Yes I would die for you baby But you wont do the same  No you wont do the same You wouldnt do the same Oh youd never do the same Oh no no no oh
Angry,Ooh yeah!  I did my time and I want out So effusive fade it doesnt cut The soul is not so vibrant The reckoning the sickening Packaging subversion Pseudo-sacrosanct perversion Go drill your deserts go dig your graves Then fill your mouth with all the money you will save Sinking in getting smaller again Im done it has begun Im not the only one  And the rain will kill us all We throw ourselves against the wall But no one else can see The preservation of the martyr in me  Psychosocial! Psychosocial! Psychosocial! Psychosocial! Psychosocial! Psychosocial!  There are cracks in the road we laid But where the temple fell The secrets have gone mad This is nothing new but when we killed it all The hate was all we had Who needs another mess? We could start over Just look me in the eyes and say Im wrong Now theres only emptiness Venomous insipid I think were done Im not the only one  And the rain will kill us all We throw ourselves against the wall But no one else can see The preservation of the martyr in me  Psychosocial! Psychosocial! Psychosocial! Psychosocial! Psychosocial! Psychosocial!  The limits of the dead! The limits of the dead! The limits of the dead! The limits of the dead!  Fake anti-fascist lie (Psychosocial!) I tried to tell you but (Psychosocial!) Your purple hearts are giving out (Psychosocial!) Cant stop a killing idea - (Psychosocial!) If its hunting season (Psychosocial!) Is this what you want? (Psychosocial!) Im not the only one!  And the rain will kill us all We throw ourselves against the wall But no one else can see The preservation of the martyr in me  And the rain will kill us all We throw ourselves against the wall But no one else can see The preservation of the martyr in me  The limits of the dead The limits of the dead
Angry,Every time we lie awake After every hit we take Every feeling that I get But I havent missed you yet  Every roommate kept awake By every sigh and scream we make All the feelings that I get But I still dont miss you yet  Only when I stop to think about it  I hate everything about you Why do I love you? I hate everything about you Why do I love you?  Every time we lie awake After every hit we take Every feeling that I get But I havent missed you yet  Only when I stop to think about it  I hate everything about you Why do I love you? I hate everything about you Why do I love you?  Only when I stop to think about you I know Only when you stop to think about me Do you know?  I hate everything about you Why do I love you? You hate everything about me Why do you love me?  I hate You hate I hate You love me  I hate everything about you Why do I love you?
Angry,Heaven it shines in the dawns early light In a movement out in the brush Far out! Watering graves of the people who read in the book Of forbidden content Tragedy!  In a gentle way hear the angry hills In a gentle way hear them laughing  Imagination under attack for the Pictures I cant even think I dont even know them  In a gentle way hear the angry hills In a gentle way hear them laughing In a gentle way In a gentle way hear the angry hills In a gentle way i am laughing Yes i am laughing I am laughing Yes i am laughing
Angry,I wont live to see tomorrow There wont be another breath None of them will ever sorrow Those who sentenced me to death  Ive been waiting here for ages For the hangman to appear Soon the priest will read some pages From the Bible for my fear  I see a place an evil place Comin my way What can I do where can I run Im gonna die anyway Things are getting clearer This is the price I have to pay I feel like screaming out my anger There is so much left here to do When it happened I was younger And my destiny was you  I see a place an evil place...  What can I do About leaving you We were only halfway through What can I say There was no other way They wouldnt let me stay
Angry,You know who I am he said The speaker was an angel He coughed and shook his crumpled wings Closed his eyes and moved his lips Its time we should be going  (Waiting so long Ive been waiting so waiting so) Look back in anger  driven by the night Till you come (Waiting so long Ive been waiting so waiting so) Look back in anger  see it in my eyes Till you come  No one seemed to hear him So he leafed through a magazine And yawning rubbed the sleep away Very sane he seemed to me  (Waiting so long Ive been waiting so waiting so) Look back in anger  driven by the night Till you come (Waiting so long Ive been waiting so waiting so) Look back in anger  feel it in my voice Till you come  (Waiting so long ahhh...) (Waiting so long Ive been waiting so waiting so)  [repeat ad inf.]
Angry,[Mike Shinoda:] Yeah here we go for the hundredth time Hand grenade pins in every line Throw em up and let something shine Going out of my fucking mind  Filthy mouth no excuse Find a new place to hang this noose String me up from atop these roofs Knot it tight so I wont get loose  Truth is you can stop and stare Bled myself out and no one cares Dug the trench out laid down there With a shovel up out of reach somewhere  Yeah someone pour it in Make it a dirt dance floor again Say your prayers and stomp it out When they bring that chorus in  [Chester Bennington:] I bleed it out digging deeper Just to throw it away I bleed it out digging deeper Just to throw it away I bleed it out digging deeper Just to throw it away Just to throw it away Just to throw it away I bleed it out  [Mike Shinoda:] Go stop the show Choppy words and a sloppy flow Shotgun opera lock and load Cock it back and then watch it go  Mama help me Ive been cursed Death is rolling in every verse Candy paint on his brand new hearse Cant contain him he knows he works  Fuck this hurts I wont lie Doesnt matter how hard I try Half the words dont mean a thing And I know that I wont be satisfied  So why try ignoring him? Make it a dirt dance floor again Say your prayers and stomp it out When they bring that chorus in  [Chester Bennington:] I bleed it out digging deeper Just to throw it away I bleed it out digging deeper Just to throw it away I bleed it out digging deeper Just to throw it away Just to throw it away Just to throw it away I bleed it out  Ive opened up these scars Ill make you face this Ive pulled myself so far Ill make you face this now!  I bleed it out digging deeper Just to throw it away I bleed it out digging deeper Just to throw it away I bleed it out digging deeper Just to throw it away Just to throw it away Just to throw it away  I bleed it out digging deeper Just to throw it away I bleed it out digging deeper Just to throw it away I bleed it out digging deeper Just to throw it away Just to throw it away Just to throw it away  I bleed it out I bleed it out I bleed it out
Angry,You know theres one single to root right? Hebrews 12:15 check it out You know theres a few things in my life that cause me to be bitter and Im just asking God Im like  I dont wanna be bitter bitter bitter I dont wanna be bitter bitter bitter I dont wanna be bitter bitter bitter I dont wanna be bitter... so take it all away  Anybody know the feeling of rejection? Feels like you was kicked in your midsection When you feel like you simply just lost your best friend Everybody play the game of love you ride the bench and You start thinking shes chilling with other men and you getting jealous start beefing and harboring harsh resentment Im asking Jesus to keep me from being bitter go skeeming on twitter get mad and post it on my statuses  Bitterness can make a heart numb  But hope is like a star you dont see it shine bright until the dark come So dont just scoop the dust remove the rug If I got unforgiveness in my heart then there really aint no room for love Plus its stupid cause Ive been so forgiven That if I hold a grudge I dont show Hes risen But I know my sins removed since Jesus came With no reason to forgive me but He did so I do the same  Ugh  Sometimes things just happen in life that dont make any sense but bitterness is a choice  I dont wanna be bitter bitter bitter I dont wanna be bitter bitter bitter I dont wanna be bitter bitter bitter I dont wanna be bitter... so take it all away  Yea I gotta tread softly  Dont wanna be a hypocrite plus I got some bitterness I wanna get up off me Where should I start well I feel like Id be sorta frontin To say that when my father calls that I dont hit ignore button Its probably cause we never kicked it at a younger age I know when hes calling but I dont have got his number saved I keep dodging him but Im just being honest  All he wanna do is talk football and how I should play in college I get bitter kinda cold like the winter Its so hard for me to forgive him then I remember that Im a sinner And Jesus forgave me and washed away my sins When I didnt deserve it then I could forgive him His power in such amazing love like when Jesus forgave the ones that pinned him up on that cross as he was hanging from it Holy Spirit teach me to be just like the Son Remove the roots of bitterness dont stop until your work is done  God I dont wanna be bitter teach me to forgive let me see my own sin  I dont wanna be bitter bitter bitter I dont wanna be bitter bitter bitter I dont wanna be bitter bitter bitter I dont wanna be bitter... so take it all away  Bitter bitter bitter  I dont wanna be bitter bitter bitter I dont wanna be bitter bitter bitter I dont wanna be bitter bitter bitter I dont wanna be bitter... so take it all away  Bitter bitter bitter  I dont wanna be bitter bitter bitter I dont wanna be bitter bitter bitter I dont wanna be bitter bitter bitter I dont wanna be bitter... so take it all away
Angry,God damn Im glad yall set it off. Used to be hard now youre just wet and soft. First you was down with the AK And now I see you on a video with Michelle? Lookin like straight bozos. I saw it comin thats why I went solo. And kept on stompin When yall motherfuckers moved straight outta Compton. Livin with the whites one big house And not another nigga in sight. I started off with too much cargo Dropped four niggas now Im makin all the dough. White man just rulin. The Niggas With Attitudes -- who ya foolin? Yall niggas just phony I put that on my mama and my dead homies. Yella Boys on your team so youre losin Ay yo Dre stick to producin. Callin me Arnold but you Been-a-dick Eazy E saw your ass and went in it quick. You got jealous when I got my own company But Im a man and aint nobody helpin me. Tryin to sound like Americas Most You could yell all day but you dont come close. Cause you know Im the one that flown Ya done run 100 miles but you still got one to go. With the L-E-N-C-H M-O-B and yall disgrace the C-P-T. Cause youre gettin fucked out your green by a white boy With no Vaseline...  [Refrain] [L.L. sample:] Now youre gettin done without Vaseline... [3x] [Biz Markie sample:] Damn it feels good to see people...on it  The bigger the cap the bigger the peelin Who gives a fuck about a punk-ass villain? Youre gettin fucked real quick And Eazys dick is smellin like MC Rens shit. Tried to tell you a year ago But Willie D told me to let a hoe be a hoe so I couldnt stop you from gettin ganked Now lets play big-bank-take-little-bank. Tried to dis Ice Cube it wasnt worth it Cause the broomstick fit your ass so perfect. Cut my hair and Ill cut them balls Cause I heard youre like givin up the drawers. Gang-banged by your manager fella Gettin money out your ass like a motherfucking Ready Teller. Givin up the dollar bills Now they got the Villain with a purse and high-heels. So dont believe what Ren say Cause hes goin out like Kunte Kinte But I got a whip for ya Toby Used to be my homey now you act like you dont know me. Its a case of divide-and-conquer Cause you let a Jew break up my crew. House nigga gotta run and hide Yellin Compton but you moved to Riverside. So dont front MC Ren cause I remember when you drove a B 2-10. Broke as a motherfucking joke. Let you on the scene to back up the Verse Team. It aint my fault one nigga got smart And they rippin your asshole apart. By takin your green oh yeah The Villain does get fucked with no Vaseline.  [Refrain scratched]  I never have dinner with the President. I never have dinner with the President. I never have dinner with the President. And when I see your ass again Ill be hesitant. Now I think you a snitch Throw a house nigga in a ditch. Half-pint bitch fuckin your homeboys. You little maggot Eazy E turned faggot. With your manager fella Fuckin MC Ren Dr. Dre and Yella. But if they were smart as me Eazy E would be hangin from a tree. With no Vaseline just a match and a little bit of gasoline. Light em up burn em up flame on... Till that Jheri curl is gone. On a permanent vacation off the Massa plantation. Heard you both got the same bank account Dumb nigga what you thinkin bout? Get rid of that Devil real simple put a bullet in his temple. Cause you cant be the Nigga 4 Life crew With a white Jew tellin you what to do. Pullin wools with your scams now I gotta play the Silence of the Lambs. With a midget whos a punk too Tryin to fuck me but Id rather fuck you. Eric Wright punk always into somethin gettin fucked at night. By Mista Shitpacker bend over for the goddamn cracker no Vaseline...
Angry,[Mike Shinoda:] I am a little bit of loneliness a little bit of disregard Handful of complaints but I cant help the fact that everyone can see these scars I am what I want you to want what I want you to feel But its like no matter what I do I cant convince you to just believe this is real  So I let go watching you turn your back like you always do Face away and pretend that Im not But Ill be here cause youre all that I got  [Chester Bennington:] I cant feel the way I did before Dont turn your back on me I wont be ignored Time wont heal this damage anymore Dont turn your back on me I wont be ignored  [Mike Shinoda:] I am a little bit insecure a little unconfident Cause you dont understand I do what I can but sometimes I dont make sense I am what you never wanna say but Ive never had a doubt Its like no matter what I do I cant convince you for once just to hear me out  So I let go watching you turn your back like you always do Face away and pretend that Im not But Ill be here cause youre all that Ive got  [Chester Bennington:] I cant feel the way I did before Dont turn your back on me I wont be ignored Time wont heal this damage anymore Dont turn your back on me I wont be ignored  Now Hear me out now Youre gonna listen to me like it or not Right now Hear me out now Youre gonna listen to me like it or not Right now  I cant feel the way I did before Dont turn your back on me I wont be ignored  I cant feel the way I did before Dont turn your back on me I wont be ignored Time wont heal this damage anymore Dont turn your back on me I wont be ignored  I cant feel Dont turn your back on me I wont be ignored Time wont heal Dont turn your back on me I wont be ignored
Angry,Cut my life into pieces This is my last resort Suffocation no breathing Dont give a fuck if I cut my arm bleeding This is my last resort  Cut my life into pieces Ive reached my last resort Suffocation no breathing Dont give a fuck if I cut my arm bleeding Do you even care if I die bleeding?  Would it be wrong? Would it be right? If I took my life tonight Chances are that I might Mutilation out of sight And Im contemplating suicide  Cause Im losing my sight losing my mind Wish somebody would tell me Im fine Losing my sight losing my mind Wish somebody would tell me Im fine  I never realized I was spread too thin Til it was too late and I was empty within Hungry feeding on chaos and living in sin Downward spiral where do I begin?  It all started when I lost my mother No love for myself and no love for another Searching to find a love upon a higher level Finding nothing but questions and devils  Cause Im losing my sight losing my mind Wish somebody would tell me Im fine Losing my sight losing my mind Wish somebody would tell me Im fine  Nothings alright nothing is fine  Im running and Im crying Im crying Im crying Im crying Im crying I cant go on living this way  Cut my life into pieces This is my last resort Suffocation no breathing Dont give a fuck if I cut my arm bleeding  Would it be wrong? Would it be right? If I took my life tonight Chances are that I might Mutilation out of sight And Im contemplating suicide  Cause Im losing my sight losing my mind Wish somebody would tell me Im fine Losing my sight losing my mind Wish somebody would tell me Im fine  Nothings alright nothing is fine  Im running and Im crying I cant go on living this way  Cant go on living this way nothings alright
Angry,[Chester Bennington:] I cannot take this anymore Saying everything Ive said before All these words: they make no sense I find bliss in ignorance Less I hear the less youll say Youll find that out anyway  Just like before...  Everything you say to me Takes me one step closer to the edge And Im about to break I need a little room to breathe Cause Im one step closer to the edge Im about to break  I find the answers arent so clear Wish I could find a way to disappear All these thoughts: they make no sense I find bliss in ignorance Nothing seems to go away Over and over again  Just like before...  Everything you say to me Takes me one step closer to the edge And Im about to break I need a little room to breathe Cause Im one step closer to the edge Im about to break  Everything you say to me Takes me one step closer to the edge And Im about to break I need a little room to breathe Cause Im one step closer to the edge And Im about to... break!  Shut up when Im talking to you Shut up shut up shut up Shut up when Im talking to you Shut up shut up shut up shut up Im about to break!  Everything you say to me Takes me one step closer to the edge And Im about to break I need a little room to breathe Cause Im one step closer to the edge Im about to break  Everything you say to me Takes me one step closer to the edge And Im about to break I need a little room to breathe Cause Im one step closer to the edge And Im about to... Break!
Angry,Theyre trying to build a prison Theyre trying to build a prison  Following the rights movement You clamped on with your iron fists Drugs became conveniently Available for all the kids  Following the rights movement You clamped on with your iron fists Drugs became conveniently Available for all the kids  I buy my crack my smack my bitch right here in Hollywood (nearly 2 million Americans are incarcerated in the prison system prison system of the US) (Theyre trying to build a prison)  Theyre trying to build a prison Theyre trying to build a prison Theyre trying to build a prison (for you and me to live in) Another prison system Another prison system Another prison system (for you and me)  Minor drug offenders fill your prisons you dont even flinch All our taxes paying for your wars against the new non-rich Minor drug offenders fill your prisons you dont even flinch All our taxes paying for your wars against the new non-rich  I buy my crack my smack my bitch right here in Hollywood (the percentage of Americans in the prison system prison system has doubled since 1985) (Theyre trying to build a prison)  Theyre trying to build a prison Theyre trying to build a prison Theyre trying to build a prison (for you and me to live in) Another prison system Another prison system Another prison system For you and I for you and I for you and I.  Theyre trying to build a prison Theyre trying to build a prison Theyre trying to build a prison for you and me  Oh baby you and me.  All research and successful drug policy show that treatment should be increased And law enforcement decreased while abolishing mandatory minimum sentences All research and successful drug policy show that treatment should be increased And law enforcement decreased while abolishing mandatory minimum sentences  Utilising drugs to pay for secret wars around the world Drugs are now your global policy now you police the globe  I buy my crack my smack my bitch right here in Hollywood Drug money is used to rig elections and train brutal corporate sponsored dictators around the world (Theyre trying to build a prison)  Theyre trying to build a prison Theyre trying to build a prison Theyre trying to build a prison (for you and me to live in) Another prison system Another prison system Another prison system (for you and me)  For you and I for you and I for you and I for you and I  Theyre trying to build a prison Theyre trying to build a prison Theyre trying to build a prison for you and me  Oh baby you and me
Angry,Maybe Im done Maybe its true Maybe I had one chance And I lost it with you We fell so hard With nothing to lose Ill never love again Ill never love you  Cause I gave My heart To a goddamn fool I gave him everything Now theres nothing left for you Cause I gave My heart To a goddamn fool I lost everything Now I have nothing left for you I have nothing left for you  I cant pretend Pretend that I care I see how you look at me But I am not there The damage is done Ill save you the time And if there are feelings there They are not mine  Cause I gave My heart To a goddamn fool I gave him everything Now theres nothing left for you Cause I gave My heart To a goddamn fool I lost everything And I have nothing left for you Oh I have nothing left for you No  You wont hear me say those words again This is something that you cannot mend Cant you see I am a product of my own past So I know this will never last And I will not cover your fears I will not pick up your tears Ill live out the rest of my days alone  Cause I gave My heart To a goddamn fool I gave him everything Now theres nothing left for you Cause I gave My heart To a goddamn fool I lost everything And I have nothing left for you
Angry,Sitting on an angry chair Angry walls that steal the air Stomach hurts and I dont care  What do I see across the way hey See myself molded in clay oh Stares at me yeah Im afraid hey Changing the shape of his face aw yeah  Candles red I have a pair Shadows dancing everywhere Burning on the angry chair  Little boy made a mistake hey Pink cloud has now turned to gray oh All that I want is to play hey Get on your knees time to pray boy  I dont mind yeah I dont mind I-I-I [2x] Lost my mind yeah But I dont mind I-I-I Cant find it anywhere I dont mind  Corporate prison we stay hey Im a dull boy work all day oh So Im strung out anyway hey  Loneliness is not a phase Field of pain is where I graze Serenity is far away  Saw my reflection and cried hey So little hope that I died oh Feed me your lies open wide hey Weight of my heart not the size oh  I dont mind yeah I dont mind I-I-I [2x] Lost my mind yeah But I dont mind I-I-I Cant find it anywhere I dont mind I-I-I  Pink cloud has now turned to gray All that I want is to play Get on your knees time to pray boy
Angry,Do you have the time To listen to me whine About nothing and everything All at once I am one of those Melodramatic fools Neurotic to the bone No doubt about it  Sometimes I give myself the creeps Sometimes my mind plays tricks on me It all keeps adding up I think Im cracking up Am I just paranoid? Am I just stoned?  I went to a shrink To analyze my dreams She says its lack of sex Thats bringing me down I went to a whore He said my lifes a bore So quit my whining cause Its bringing her down  Sometimes I give myself the creeps Sometimes my mind plays tricks on me It all keeps adding up I think Im cracking up Am I just paranoid? Uh yuh yuh ya  Grasping to control So I better hold on  Sometimes I give myself the creeps Sometimes my mind plays tricks on me It all keeps adding up I think Im cracking up Am I just paranoid? Am I just stoned?
Angry,[Hook:] I dont need her I dont need him Fuck it Ill do it myself No ones got this no ones got that Fuck it Ill do it myself Everyone scared everyone pussy Fuck it Ill do it myself Everyone watch just keep looking Fuck it Ill do it myself  No one taught me I was like damn Fuck it Ill do it myself No one puttin me on damn Fuck it Ill do it myself Everyone scared to go talk to her Fuck it Ill do it myself Everyone scared to be number one Fuck it Ill do it myself  Woah Boutta cash out every month off of coats I been on this way before I had hoes Way before gin way before smoke Fuck it Ill do it myself Ooo Everyone lookin at me confused Came a long way from 100 views Fuck me? shit then fuck you too Fuck it Ill do it myself  [Hook:] I dont need her I dont need him Fuck it Ill do it myself No ones got this no ones got that Fuck it Ill do it myself Everyone scared everyone pussy Fuck it Ill do it myself Everyone watch just keep looking Fuck it Ill do it myself  No one taught me I was like damn Fuck it Ill do it myself No one puttin me on damn Fuck it Ill do it myself Everyone scared to go talk to her Fuck it Ill do it myself Everyone scared to be number one Fuck it Ill do it myself  Facts Whole game hittin up my phone because my hooks beats and my raps Only reason I pick up is cuz my family needs the cash I just stumbled on my exs page that ass is gettin fat Dreams I use to chase stopped runnin so now yall are gettin lapped I always step up Im clutch This is planned this isnt luck My advisor is my gut Please dont ever interrupt I got businesses galore I just opened up my store Bout to see the world on tour Yall do too much I just record  [Hook:] I dont need her I dont need him Fuck it Ill do it myself No ones got this no ones got that Fuck it Ill do it myself Everyone scared everyone pussy Fuck it Ill do it myself Everyone watch just keep looking Fuck it Ill do it myself  No one taught me I was like damn Fuck it Ill do it myself No one puttin me on damn Fuck it Ill do it myself Everyone scared to go talk to her Fuck it Ill do it myself Everyone scared to be number one Fuck it Ill do it myself  [Hook:] I dont need her I dont need him Fuck it Ill do it myself No ones got this no ones got that Fuck it Ill do it myself Everyone scared everyone pussy Fuck it Ill do it myself Everyone watch just keep looking Fuck it Ill do it myself
Angry,I mean it I mean it okay Im the meanest yeah A gift and a curse I feel everything oh-so-deep Witt got me in my feelings yeah Said the same motherfucker hatin on me last week Ive been runnin round the city no patience We are so close I can motherfuckin taste it Came a long way from the motherfuckin basement Workin over time so no wonder why I wonder where the day went You will never make it flow too angry Colorful complexion said they wont play me Okay hate me if youre gonna do it I see through it youre jealous Im new and love what Im doin Youre booin me cause youre losin its funny to watch you fumble Your word is empty and sad like your girl you met her on Bumble Your team is lazy and jumbled my team is there if I stumble They turn a rap in a mumble I keep it real and stay humble enough  I know where Im from but I dont stay no more (yeah) Cause everyone back home dont act the same no more (yeah) So tell these motherfuckers I aint playin no more (woah) Im drownin out my problems til my pain no more (yeah)  Im goin numb hey I hope you see what youve done to me Im goin numb hey Blurry vision live it fast Motherfuck my past Im goin numb  Still in my room starin up at the ceiling Its funny how Im weak if I tell them that I have feelings Its funny how they think that theyre relevant But I question intelligence of a nobody who hate for the hell of it You had your chance girl why you cryin? Oh its different because you love me now why you lyin? Oh I get it youre a mess cause the last guy you met hit and left And thats when I get a text you confess that youre all mine All lyin Ive becomin numb to it When I said I had a dream you put a gun to it When you find me on your mind Ima run through it When you want me back I will never give a fuck to it - Im on a new level! I got some new devils I got some new demons Were getting deeper than pussies And sharks only swarm when its you bleedin Im givin music a new meaning new meaning now  I know where Im from but I dont stay no more (yeah) Cause everyone back home dont act the same no more (yeah) So tell these motherfuckers I aint playin no more (woah) Im drownin out my problems til my pain no more (yeah)  Im goin numb hey I hope you see what youve done to me Im goin numb hey Blurry vision live it fast Motherfuck my past Im goin numb  Nowadays rap sound like shit Let me waste a couple lines make it sound like this One time I went to Atlanta Plane got delayed so I stayed in Atlanta Not from Atlanta but steal all the grammar The game is in danger of me make you feel like a panda Panda panda feel like a panda Game is in danger of me make you feel like a panda Damn see what Im sayin? Arent you mad theres no passion in the music youre playin I aint dissin Im just wishin I could hear what youre sayin Theyre playin a game and youre the one thats actually payin Im sayin that playin the game and youre a pawn to it all Teachin drugs over love now were numb to it all Every shot you take is Novocaine dont feel it at all Youre name-calling I can hear it like a leaf when it falls and thats real  I know where Im from but I dont stay no more (yeah) Cause everyone back home dont act the same no more (yeah) So tell these motherfuckers I aint playin no more (woah) Im drownin out my problems til my pain no more (yeah)  Im goin numb hey I hope you see what youve done to me Im goin numb hey Blurry vision live it fast Motherfuck my past Im goin numb I hope you see what youve done to me Im goin numb hey Blurry vision live it fast Motherfuck my past Im goin numb
Angry,Cant you see Im easily Bothered by persistence One step from lashing Out at you  You want in To get under my skin Call yourself a friend Ive got more friends like you What do I do?  Is there no standard anymore? What it takes who I am where Ive been belong? You cant be something youre not Be yourself by yourself Stay away from me A lesson learned in life Known from the dawn of time  Respect walk What did you say? Respect walk Are you talking to me? Are you talking to me?  Run your mouth When Im not around Its easy to achieve You cry to weak friends That sympathize  Can you hear The violins Playing your song? Those same friends Tell me your every word  Is there no standard anymore? What it takes who I am where Ive been belong? You cant be something youre not Be yourself by yourself Stay away from me A lesson learned in life Known from the dawn of time  Respect walk What did you say? Respect walk Are you talking to me? Respect walk What did you say? Respect walk Are you talking to me? Are you talking to me?  No way punk  Respect walk What did you say? Respect walk Are you talking to me? Respect walk What did you say? Respect walk Are you talking to me? Are you talking to me?  Walk on home boy!
Angry,Its just one of those days When you dont wanna wake up Everything is fucked Everybody sucks You dont really know why But you wanna justify Rippin someones head off No human contact And if you interact Your life is on contract  Your best bet is to stay away motherfucker Its just one of those days!  Its all about the he says she says bullshit I think you better quit Lettin shit slip Or youll be leaving with a fat lip Its all about the he says she says bullshit I think you better quit talking that shit  Its just one of those days Feelin like a freight train First one to complain Leaves with a blood stain Damn right Im a maniac You better watch your back Cause Im fuckin up your program And if youre stuck up You just lucked up Next in line to get fucked up  Your best bet is to stay away motherfucker Its just one of those days!  Its all about the he says she says bullshit I think you better quit Lettin shit slip Or youll be leaving with a fat lip Its all about the he says she says bullshit I think you better quit talking that shit Punk so come and get it  I feel like shit My suggestion is to keep your distance Cause right now Im dangerous Weve all felt like shit And been treated like shit All those motherfuckers that wanna step up  I hope you know I pack a chain saw Ill skin your ass raw And if my day keeps goin this way I just might break somethin tonight  I pack a chain saw Ill skin your ass raw And if my day keeps goin this way I just might break somethin tonight.  I pack a chain saw Ill skin your ass raw And if my day keeps goin this way I just might break your fuckin face tonight!  Give me somethin to break Give me somethin to break Just give me somethin to break How bout your fuckin face?  I hope you know I pack a chain saw What? A chain saw. What? A motherfucking chain saw. What? So come and get it  Its all about the he says she says bullshit I think you better quit Lettin shit slip Or youll be leaving with a fat lip Its all about the he says she says bullshit I think you better quit talking that shit Punk so come and get it
Angry,Taking down your neighbor wont take you any higher I burned my own damn finger pokin someone elses fire Ive never gotten taller makin someone else feel small If you aint got nothin nice to say dont say nothin at all  Just hoe your own row and raise your own babies Smoke your own smoke and grow your own daisies Mend your own fences and own your own crazy Mind your own biscuits and life will be gravy Mind your own biscuits and life will be gravy  Nobodys perfect weve all lost and weve all lied Most of us have cheated the rest of us have tried The holiest of holies even slip from time to time Weve all got dirty laundry hangin on the line  So hoe your own row and raise your own babies Smoke your own smoke and grow your own daisies Mend your own fences and own your own crazy Mind your own biscuits and life will be gravy Mind your own biscuits and life will be gravy  Pourin salt in my sugar wont make yours any sweeter Pissin in my yard aint gonna make yours any greener And I wouldnt know about the rocks in your shoes So Ill just do me and honey you can just do you  So hoe your own row and raise your own babies Smoke your own smoke and grow your own daisies Mend your own fences and own your own crazy Mind your own biscuits and life will be gravy Mind your own biscuits and life will be gravy
